,sa_temp,sa_humidity,sa_btu,sa_fan_speed,sa_flow,cooling_coil_temp,heating_coil_temp,ma_temp,ma_humidity,ma_btu,ra_temp,ra_fan_speed,ra_flow,ra_damper_position,ea_damper_position,oa_temp,oa_humidity,oa_btu,oa_damper_position,outdoor_air_flow,id
67,54.33333333333317,40.0,-19.68,20.0,13120.0,60.94245419477531,65.0,79.03947510783503,40.0,-19.68,59.824347634905955,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
68,54.24999999999984,40.0,-19.68,20.0,13120.0,60.87552965282755,65.0,79.03925464928123,40.0,-19.68,59.81971800527632,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
69,54.1666666666665,40.0,-19.68,20.0,13120.0,60.808441022965944,65.0,79.03903419072745,40.0,-19.68,59.8150883756467,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
70,54.083333333333165,40.0,-19.68,20.0,13120.0,60.74118994606962,65.0,79.03881373217365,40.0,-19.68,59.810458746017076,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
71,53.99999999999983,40.0,-19.68,20.0,13120.0,60.673778046608916,65.0,79.03859327361985,40.0,-19.68,59.80582911638745,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
72,53.916666666666494,40.0,-19.68,20.0,13120.0,60.60620693280949,65.0,79.03837281506607,40.0,-19.68,59.80119948675783,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
73,53.83333333333316,40.0,-19.68,20.0,13120.0,60.53847819681473,65.0,79.03815235651227,40.0,-19.68,59.7965698571282,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
74,53.74999999999982,40.0,-19.68,20.0,13120.0,60.47059341484658,65.0,79.03793189795849,40.0,-19.68,59.79194022749857,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
75,53.66666666666649,40.0,-19.68,20.0,13120.0,60.40255414736478,65.0,79.03771143940469,40.0,-19.68,59.787310597868945,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
76,53.58333333333315,40.0,-19.68,20.0,13120.0,60.334361939224465,65.0,79.0374909808509,40.0,-19.68,59.78268096823931,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
